httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-1420 1 0.52265435 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod10-7873 29 0.25784138 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod23-8904 30 0.25756425 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1488 31 0.25747734 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod40-6092 32 0.25708896 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-9185 33 0.25687224 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod48-3042 34 0.25614175 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod27-1769 35 0.25552234 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod25-6045 36 0.25551876 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod39-7087 37 0.25533062 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod3-997 38 0.25530756 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod35-6093 39 0.2553055 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod35-5366 40 0.255221 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7602 41 0.2549399 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod36-2818 42 0.2523479 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod41-2796 43 0.2522537 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod23-3021 44 0.25171503 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod12-3595 45 0.25165272 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod44-3530 46 0.2514872 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod45-6490 47 0.25115752 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8527 48 0.25109345 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod32-4574 49 0.2507108 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod10-7896 50 0.25059468 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod13-5421 51 0.25044656 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod17-6815 52 0.25038984 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod16-9106 53 0.2503598 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod14-2088 54 0.2501987 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod9-4929 55 0.24816966 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod5-6520 56 0.24721493 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod44-1188 57 0.24716657 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod24-1926 58 0.2470858 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod4-2129 59 0.24684566 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod6-8141 60 0.24677369 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod12-5516 61 0.24645646 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod19-9328 62 0.24645525 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod35-2623 63 0.24626912 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8632 64 0.2460452 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod23-2374 65 0.24584351 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod5-8142 66 0.24573238 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-6725 67 0.24172707 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod18-5094 68 0.24139816 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod9-2339 69 0.24138086 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod33-5443 70 0.24094865 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod20-1984 71 0.24080786 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-3479 72 0.24061473 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod16-4226 73 0.23991466 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod24-1290 74 0.2398952 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-682 75 0.23984176 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod30-8351 76 0.23981057 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod33-3597 77 0.23458415 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod10-4861 78 0.23447311 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod13-2286 79 0.23424721 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod50-7170 80 0.23398435 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod20-5538 81 0.23384634 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod43-8860 82 0.23377204 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod32-8926 83 0.23351495 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod39-3795 84 0.23347522 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod6-4064 85 0.2334196 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod30-7191 86 0.2332981 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod46-2425 87 0.23311727 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod47-3079 88 0.23228988 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod43-8622 89 0.22394681 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod37-601 90 0.22377613 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4817 91 0.22362646 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod50-4988 92 0.22349633 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod21-8269 93 0.2230945 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod36-8964 94 0.22305188 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod48-3472 95 0.22268392 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod34-7423 96 0.22261645 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod21-3997 97 0.22195056 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod25-9187 98 0.2217798 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod38-7511 99 0.20758945 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod46-1003 100 0.20754315 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod27-1496 101 0.2069477 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod33-2495 102 0.20666291 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod40-7594 103 0.20585176 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod42-8557 104 0.18457957 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod3-8928 105 0.18434939 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod5-5633 106 0.18375464 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod8-2521 107 0.18314609 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod46-6221 108 0.18308812 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod50-8441 109 0.1826999 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod44-2470 110 0.18224204 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod30-2021 111 0.18199837 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod40-3144 112 0.1818471 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod9-4122 113 0.18141253 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2091 114 0.18136702 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-1740 115 0.18069288 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod45-7765 115 0.18069288 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod19-913 117 0.18065834 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod18-2670 118 0.18064028 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod8-2552 119 0.18061876 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod19-4650 120 0.18053515 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod22-6085 121 0.1803982 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod14-7122 122 0.1803713 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod13-3337 122 0.1803713 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod25-2076 124 0.18026988 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod47-747 125 0.18016067 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod42-7325 126 0.1798013 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod2-5881 127 0.13550189 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod43-2040 128 0.13547796 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod1-2843 129 0.13492513 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod32-5338 130 0.13460642 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod21-6267 131 0.13412793 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod17-5048 132 0.1339279 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod41-2940 133 0.13391653 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod8-9197 134 0.13351522 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod41-5981 135 0.13343954 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod48-9304 136 0.13301925 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod22-8245 137 0.13243155 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod27-2047 138 0.13241999 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod39-5598 139 0.13230777 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod14-5926 140 0.13226762 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod34-6900 141 0.13111392 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod18-7784 142 0.13110104 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-4970 1 0.28516826 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod27-3104 2 0.2843219 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-7221 3 0.2840464 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-1395 4 0.27659217 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod16-4174 5 0.27154037 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-2630 6 0.2654924 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod46-8139 7 0.26501068 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod42-9024 8 0.26470885 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod15-1643 9 0.26442596 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod32-1013 10 0.26364517 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod44-8022 11 0.26260823 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod35-1911 12 0.2624097 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod44-3196 13 0.26158616 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod36-2517 14 0.260275 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod3-6149 15 0.26026204 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod19-2488 16 0.258843 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod15-6200 17 0.25878447 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod29-2518 18 0.25857055 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-4018 19 0.25774622 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-2562 20 0.25756386 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-6896 21 0.25721428 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod1-5859 22 0.25597185 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod19-5797 23 0.25564808 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-9345 24 0.25543943 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod26-8010 25 0.25489423 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod15-3662 26 0.25443184 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod46-2983 27 0.2518414 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-678 28 0.25172684 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod7-4611 29 0.25128597 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod50-59 30 0.25125822 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-892 31 0.25076437 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod38-6773 32 0.25048506 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod8-8880 33 0.2501835 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod35-6714 34 0.24740812 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod33-5290 35 0.24737525 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod34-2568 36 0.24622571 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod26-5846 37 0.24613917 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod12-2073 38 0.24604253 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod3-1125 39 0.24594982 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod16-3920 40 0.24570909 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod23-1791 41 0.24561986 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod26-5215 42 0.24558227 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod12-7865 43 0.24280658 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod35-4155 44 0.2419546 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod44-3938 45 0.2419045 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod43-3799 46 0.24162275 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod49-4728 47 0.24153908 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod19-9352 48 0.24147648 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod17-7105 49 0.24144399 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod49-7769 50 0.24140036 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-8519 51 0.2411353 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod21-806 52 0.24106598 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod21-4798 53 0.24097522 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-8299 54 0.24071723 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod34-2285 55 0.24056053 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod25-8304 56 0.24050924 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod46-6091 57 0.23994826 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod17-6742 58 0.23994306 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod24-3257 59 0.23976053 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-3548 60 0.23540714 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod25-23 61 0.23540011 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod11-8673 62 0.2349431 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod22-4279 63 0.23433715 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod3-3172 64 0.23398328 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod18-6141 65 0.23391713 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-6243 66 0.23389477 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod18-1777 67 0.23369598 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod13-3102 68 0.23360854 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod22-8440 69 0.23348139 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod10-3198 70 0.233437 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod23-7009 71 0.23274052 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod43-3798 72 0.23254682 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod30-7236 73 0.2325341 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod13-5933 74 0.23227903 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod2-5082 75 0.22520848 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod41-5490 76 0.2248377 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-2309 77 0.22472093 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod34-7207 78 0.22447851 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod48-5904 79 0.22435954 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod25-3425 80 0.22410992 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod6-2498 81 0.22406393 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod50-7544 82 0.22367913 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod14-8131 83 0.22363691 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-4138 84 0.22327742 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod24-6950 85 0.22292417 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod18-9448 86 0.22280066 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod14-9398 87 0.222606 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod30-3238 88 0.22246763 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod41-2448 89 0.22238377 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod31-1808 90 0.22232154 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod9-761 91 0.22219203 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod31-6552 92 0.22210687 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod48-7945 93 0.22210169 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod21-2753 94 0.22173503 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod48-3587 95 0.22143963 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod24-3307 96 0.20997214 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod1-6712 97 0.20959798 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod10-4710 98 0.20942125 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod7-2525 99 0.20782627 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod23-1962 100 0.20757473 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod6-596 101 0.20752314 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod49-9270 102 0.20749636 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod14-5925 103 0.20747021 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod22-7024 104 0.20731285 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod31-5591 105 0.20715745 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod41-6420 105 0.20715745 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod27-4958 107 0.20705315 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod42-2768 108 0.20609552 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod11-6680 109 0.2054872 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod50-7517 109 0.2054872 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod28-5443 111 0.18515135 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod33-9462 112 0.18292566 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-9394 113 0.18270813 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod13-6982 114 0.18236955 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod27-8479 115 0.18196371 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod1-5875 116 0.18178295 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod30-882 117 0.181297 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod9-2593 118 0.18114197 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod12-8091 119 0.18112692 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod10-5161 120 0.1804674 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod28-4644 121 0.1803713 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-7692 122 0.1798013 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod11-3695 123 0.13436317 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod8-2897 124 0.13339144 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod38-3909 125 0.13336255 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod16-7962 126 0.13324222 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod36-1734 127 0.13240598 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod9-7271 128 0.13235712 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod17-6627 129 0.13229708 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod28-3633 130 0.13215679 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod8-6214 131 0.13164747 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod42-4801 132 0.1316094 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod36-5462 133 0.13136843 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod14-8991 1 0.28472632 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod9-7945 2 0.2845395 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod9-5859 3 0.2844046 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod5-7725 4 0.28421524 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod16-3407 5 0.28108016 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod34-998 6 0.2724573 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod11-349 7 0.27146482 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod39-6631 8 0.2713369 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod32-7377 9 0.26987132 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod50-5517 10 0.26943573 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod41-9377 11 0.2692025 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod3-3462 12 0.26871184 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod7-4312 13 0.26503822 my_run
